,sentence
232,뉴진스 유튜브 채널에는 데뷔 후 뉴진스가 리얼리티 프로그램에서 같이 해 보고 싶었던 일을 즐기는 모습을 담은 ‘NewZips’를 비롯해 앨범 제작 비하인드를 담은 ‘Making Jeans’ 기획형 웹 예능 ‘Jeans’ ZINE’ 제작과 다양한 활동 비하인드를 가볍게 담은 ‘Light Jeans’ 등 뉴진스의 매력을 가득 담은 다채로운 콘텐츠가 업로드돼 있다.
233,뉴진스는 ‘NewZips’를 통해 데뷔 활동 비하인드부터 왁자지껄 캠핑 서로의 버킷리스트 룩을 완성해 준 빈티지 숍 쇼핑까지 멤버들의 있는 그대로의 모습과 발랄한 예능감을 보여주고 있다.
234,우리은행이 가수 아이유를 모바일 뱅킹 모델로 앞세워 월활성이용자수(MAU) 확대 효과를 톡톡히 누리자 은행권의 빅모델 섭외 경쟁이 본격화했다는 분석이 나온다.
235,‘뉴진스’는 각종 국내외 주요 음원차트에서 신기록을 갈아치우며 돌풍을 일으키고 있는 신인 걸그룹으로 데뷔앨범 ‘뉴 진스(New Jeans)’ 발매와 동시에 라이징 K팝 그룹으로 급부상했다.
236,신한은행은 세대 불문 남녀 노소 모두에게 사랑받아온 Jean(진·청바지)같은 시대의 아이콘이 되겠다는 뉴진스의 이미지가 더 빠르고 쉽고 편하게 이용할 수 있는 금융의 아이콘으로 새롭게 태어나는 쏠(SOL)과 부합해 광고모델로 발탁했다.
237,더 빨라진 속도와 함께 ▲나만의 화면구성 ▲스토리뱅크 ▲뉴 이체 등 새롭고 다양한 서비스를 제공하게 된다.
238,신한은행 관계자는 “쏠(SOL)의 새로운 시작을 매력적인 음악과 스타일로 전세계의 주목과 사랑을 받고 있는 뉴진스와 함께하게 되어 더욱 기대된다며 “시대의 아이콘으로 자리잡고 있는 뉴진스처럼 신한 쏠(SOL)도 고객에게 새로운 경험을 선사하는 금융의 대세 아이콘으로 자리잡는 금융플랫폼이 되길 바란다고 했다.
239,팬들은 짙은 화장 어색한 염색 알록달록한 의상이 이들과 어울리지 않는다고 지적했다.
240,글쓴이는 ‘멤버들은 무대뿐만 아니라 광고 화보 예능에서까지 메이크업 테러를 당하고 있다’고 비판했다.
241,칙칙한 화장과 어색한 머리 스타일로 수차례 공식석상에 선 데다 지난달 컴백을 앞두고 공개된 콘셉트 사진에서 멤버들의 ‘퍼스널 컬러’(피부 톤과 어울리는 색상)를 고려하지 않은 메이크업을 한 게 도화선이었다.
242,이들은 “아이돌은 내가 직접 키운다는 생각으로 구체적인 의견을 적극적으로 표현한다.
243,멤버에게 스타일링이 어울리지 않을 경우 소셜네트워크서비스(SNS)에 비판하는 글을 올리거나 해시태그를 통해 집단행동을 해 소속사의 의사 결정에 영향을 미치고 있다.
244,아이브 멤버 안유진의 콘셉트 사진을 본 팬들은 “연갈색 머리와 눈썹 연분홍색 메이크업이 답답해 보인다고 비판했다(왼쪽 사진).
245,스타쉽엔터테인먼트 제공 아이브의 메이크업과 관련해 한 팬은 트위터에 멤버 안유진이 붉은색 입술 검은색 머리를 했을 때의 생기 있는 사진과 베이지색 화장 연갈색 머리를 했을 때의 칙칙한 사진을 비교해 올렸다.
246,장원영은 홍보모델로 활동하고 있는 주얼리 브랜드 화보 사진에서 잘못 자른 듯한 잔머리 지저분한 눈썹으로 등장해 “나이 들어 보인다는 팬들의 비판을 받았다.
247,‘민희진 걸그룹’으로 돌풍을 일으킨 뉴진스의 헤메코 담당자도 논란의 중심에 섰다.
248,갈색 머리 짙은 색조 화장 지나치게 알록달록한 의상과 털모자에 팬들은 “레트로를 넘어 각설이가 됐다며 강하게 비판했다.
249,소수의 강력한 팬덤이 여론을 좌우하는 K팝 시장의 특성상 소속사와 관계자들은 팬들의 지적에 촉각을 곤두세우고 있다.
250,아이브 메이크업 담당자는 SNS 라이브 방송에서 “아이브 친구들에게 미안하다.
251,뉴진스의 메이크업 담당자는 자신의 SNS에 ‘일본에서의 뉴진스 메이크업은 저희 스태프와 관련 없으며 제가 한 메이크업이 아닙니다’라는 해명을 올렸다.
252,팬들의 지적이 이어지자 아이브의 메이크업은 멤버의 장점을 살리는 방향으로 바뀌었다는 반응이 나왔다.
253,이런 팬들의 행동은 자신의 의사를 적극적으로 표출하는 Z세대의 특성에서 비롯됐다.
254,소속사는 팬들의 조언을 일정 부분 받아들이되 그룹의 정체성은 유지하도록 적절한 수준을 판단해야 한다고 말했다.
255,이날 행사에는 그룹 뉴진스(민지하니다니엘해린혜인)와 래퍼 로꼬 그레이 쌈디 우원재 댄서 리정 배우 이이경 등이 참석했다.
256,이날 행사에는 그룹 뉴진스(민지하니다니엘해린혜인)와 래퍼 로꼬 그레이 쌈디 우원재 댄서 리정 배우 이이경 등이 참석했다.
257,이날 행사에는 그룹 뉴진스(민지하니다니엘해린혜인)와 래퍼 로꼬 그레이 쌈디 우원재 댄서 리정 배우 이이경 등이 참석했다.
258,소속사 BH엔터테인먼트에서 한솥밥을 먹고 있는 탤런트 이지아가 첫 게스트로 등장했다.
259,특히 김고은은 팬들의 요청으로 그룹 뉴진스의 하입 보이(Hype Boy) 댄스 무대를 선보였다.
260,이 외 영화 은교 정지우 감독과 유미의 세포들 안보현과 그룹 갓세븐 박진영 작은 아씨들의 박지후와 함께 추억을 풀어냈다.
261,이소라의 사랑이 아니라 말하지 말아요와 레이디 가가의 아윌 네버 러브 어게인(I‘ll Never Love Again)으로 팬미팅을 마무리했다.
262,김고은은 tvN 드라마 작은 아씨들 종방 후 영화 파묘(감독 장재현) 촬영에 들어갔다.
263,가수 브랜드평판지수는 소비자들에게 사랑받는 음원을 선보이고 있는 가수 브랜드 빅데이터를 추출하고 소비자 행동분석을 하여 참여가치 소통가치 미디어가치 커뮤니티가치로 분류하고 긍부정비율 분석과 평판분석 알고리즘을 통해 분석된 지표이다.
264,브랜드 평판분석을 통해 브랜드에 대해 누가 어디서 어떻게 얼마나 왜 이야기하는지를 알아낼 수 있다.
265,자신만의 방식으로 연두의 첫사랑 백현진(박정우)의 모든 것을 알아내기 위해 고군분투 하지만 계획대로 되지 않자 백현진의 절친 풍운호(변우석)를 공략하면서 예상치 못하게 로맨스에 빠지게 되는 소녀를 연기 새로운 첫사랑의 아이콘으로 등극했다.
266,평소에도 예전 음악들이나 감성을 좋아했고 내가 그 안에 경험해보면 어떨까?
267,라는 기대감이 커 작품을 선택하게 됐다며 촬영하면서 의상 등 레트로한 분위기를 즐기면서 연기하기도 했고 개인적으로 그런 감성이 너무 좋았다.
268,이어 실제로 어렸을 때 공중전화 같은 부분은 초등학교 때 쓴 기억도 있다.
269,주인공의 주요 배경인 보라비디오를 통해 영화 비디오를 보는 것도 신기했다.
270,박혜경 박기영 양파 등 테이프를 모이기도 했고 예전 팝송들을 LP로 가지고 있다.
271,내 노래방 애창곡 중 하나가 박기영의 마지막 사랑 박혜영의 하루 등이 있다.
272,보통 현장에서 선배들과 촬영하는 경우가 많은데 쉬는 시간 함께 예전 노래를 들으며 많이 알게 됐다.
273,선배들이 나를 두고 옛날 감성이다 애늙은이다라는 말을 많이 하더라고 웃었다.
274,연기를 하면서 학교에 다니기 어려운 지점도 있었지만 개인적으로는 학교 다니는 걸 굉장히 좋아했다.
275,이어 물론 친구들이 나를 대할 때 어려움이 없지 않았겠지만 처음에만 그렇고 나중에는 다른 친구들과 똑같이 생각해줬다.
276,시간이 지나면서 나도 더 그 친구들을 이해하게 됐다며 실제로 학교에 다닐 때 친했던 친구 그룹이 있다.
277,당시 중학생이었는데 친구들과 춤추면서 연습하고 맛있는 것 먹고 놀러 다니고 한 게 아직도 그 추억에 대한 힘이 남아있는 것 같다.
278,그 친구들과는 아직도 모여서 파티도 하고 새해 축하도 연말 축하도 하고 서로 응원해주는 관계로 지내고 있다.
279,그는 내가 배우라는 생각을 안 할 정도로 친구들도 너무 좋았고 학교도 촬영도 너무 좋았다.
280,예쁘게 보여야겠다는 생각은 전혀 안 했는데 오히려 그 부분이 자연스럽게 나온 것 같다.
281,최근 많은 인기를 얻은 걸그룹 뉴진스를 향한 관심을 드러낸 김유정은 뉴진스를 개인적으로 정말 좋아한다.
282,데뷔하자마자 팬이 됐고 멤버들 모두 좋아하는데 특히 멤버 다니엘과 내가 닮았다는 이야기를 많이 들었다.
283,그 친구가 스타일링에 따라 달리 보이던데 특유의 풋풋한 느낌이 너무 좋다.
284,뉴진스가 데뷔하자마자 유튜브를 통해 몇 번을 돌려봤는지 모르겠다고 너스레를 떨었다.
285,아끼는 친구들 때문에 그렇게 하는 것일 수도 있지만 우정도 사랑과 비슷한 결이라고 생각한다.
286,개인적으로 내가 이 연기 활동하면서 가장 큰 힘이 된 게 친구들이었다고 밝혔다.
287,다만 보라처럼 아련한 첫사랑 수 없는 게 지금 시대에서는 그런 사랑이 쉽지 않다.
288,많은 분이 첫사랑 이미지가 잘 산 것 같다고 칭찬해주니까 기분이 너무 좋더라.
289,지금 이 시기가 나에게는 굉장히 풋풋하고 예쁘게 표현될 수 있는 시기라고 생각한다.
290,거기에 걸맞은 작품을 만났고 참여하게 되면서 지금만 낼 수 있는 분위기가 작품에 잘 표현된 것 같다고 만족감을 드러냈다.
291,어느덧 국민 여동생에서 국민 첫사랑으로 성장한 김유정은 평소에 나는 무언가가 되어야겠다라는 생각은 많이 하지 않는다.
292,어렸을 때 감사하게도 국민 여동생이라는 수식어가 붙어있었으니까 그것도 너무 좋았다.
293,이 작품으로 국민 첫사랑 타이틀을 얻을 수 있을지 모르겠지만 만약 가능하다면 너무 좋을 것 같다고 고백했다.
294,엔딩에 대한 호불호가 많다고 들었는데 그건 내가 관여할 수 있는 부분도 아니었고 연기하는 배우로서는 작품을 있는 그대로 받아들이려고 했다.
295,김유정 변우석 박정우 노윤서 등이 출연했고 방우리 감독의 첫 장편 연출 데뷔작이다.
296,뉴진스(NewJeans)가 발랄한 매력으로 데뷔 후 첫 단독 예능 프로그램을 가득 채웠다.
297,이들은 주어진 미션을 수행하면서 날카로운 심리전과 호흡이 척척 맞는 찰떡 케미스트리를 뽐냈다.
298,그러던 중 멤버들은 QR코드에 담긴 초대장을 받고 환호성을 질렀고 즉석에서 뉴진스 코드 in 부산의 포즈를 만들며 본격적인 여행의 시작을 알렸다.
299,송도 바닷가에 도착한 뉴진스는 한껏 상기된 표정으로 풍경을 감상하고 부산에 도착한 느낌을 상황극으로 표현하는 등 여행의 즐거움을 만끽했다.
300,이어 부산의 명물 돼지국밥을 먹으러 간 뉴진스는 한층 업된 기분으로 연신 국밥을 연호하면서 가게로 입성했다.
301,민지는 멤버들 중 가장 작은 도구인 숟가락에 당첨된 다니엘을 위해 정성스럽게 숟가락에 최대한 많은 돼지고기를 얹어 주며 돈독한 우정을 자랑했다.
302,시장에서의 미션을 확인하던 뉴진스는 미션 내용에 화음을 넣으면서 읽어 완벽한 호흡을 보여 주었다.
303,시장에서 민지 하니 혜인은 패션 아이템 쇼핑에 빠졌고 다니엘과 해린은 간식 먹방을 펼쳤다.
304,이날 방송에서의 마지막 미션은 제트보트 탑승 중 드론에 매달린 키워드를 읽고 속담을 맞추는 것.
305,보트 탑승에 앞서 뉴진스는 구명조끼와 우비를 매치한 패션으로 즉석 워킹을 펼쳐 현장을 런웨이로 만들었다.
306,제트보트 탑승 후 멤버들과 정답을 외치러 온 해린은 속담이 떠오르지 않자 당당한 표정으로 새로운 속담을 만들어 틈새 예능감을 뽐냈다.
307,이후 저녁식사 힌트를 받은 뉴진스는 각자 아이디어대로 추측했고 이어 다음 회차 예고로 루지를 타고 분수대에서 즐겁게 노는 멤버들의 모습이 나와 기대감을 높였다.
308,사진SBS 방송 화면 캡처* YTN star에서는 연예인 및 연예계 종사자들과 관련된 제보를 받습니다.
309,그룹 뉴진스의 스타일링과 관련해 비판의 목소리가 커지자 담당 스태프가 해명에 나섰다.
310,이날 뉴진스는 짙은 화장과 화려한 색의 의상을 입어 팬들의 이목을 끌었다.
311,행사 의상이 공개되자 일부 커뮤니티에선 스타일리스트를 향한 비판의 목소리가 제기됐다.
312,해당 누리꾼들은 “의상이 너무 과한 것 아니냐 “화장이 너무 안 어울린다등 따가운 시선을 보냈다.
313,이에 담당 메이크업 아티스트는 이날 인스타그램에 “간밤에 댓글을 비롯한 여러 의견을 보며 정확하게 알려드려야 혼선이 없으실꺼라 판단된다라며 해명글을 올렸다.
314,아티스트는 “KCON 현지 뉴진스 메이크업은 저를 비롯한 저희 스태프들과 관련이 없으며 제가 한 메이크업이 아님을 알려드린다라고 해명했다.
315,뉴진스는 이날 에이티비오·디케이지·프로미스나인·아이브·제이오원·투모로우바이투게더와 함께 공연 무대를 열었다.
316,이날 팝업 현장에는 배우 이이경 댄서 리정을 비롯해 가수 로꼬 그레이 쌈디 우원재그룹 뉴진스(민지 하니 다니엘 해린 혜인)가 참석해 자리를 빛냈다.
317,이날 팝업 현장에는 배우 이이경 댄서 리정을 비롯해 가수 로꼬 그레이 쌈디 우원재그룹 뉴진스(민지 하니 다니엘 해린 혜인)가 참석해 자리를 빛냈다.
318,콘서트 첫 날은 아이앤아이·기현·르세라핌·엔믹스·옥토퍼스·티엔엑스·티오원·비비지가 공연을 펼친다.
319,이튿날은 에이티비오·디케이지·프로미스나인·아이브·제이오원·뉴진스·투모로우바이투게더가 마지막 날은 에이티즈·브레이브걸스·다크비·조유리·케플러·니쥬·템페스트가 무대를 선보인다.
320,이날 팝업 현장에는 배우 이이경 댄서 리정을 비롯해 가수 로꼬 그레이 쌈디 우원재그룹 뉴진스(민지 하니 다니엘 해린 혜인)가 참석해 자리를 빛냈다.
321,아이돌 그룹 뉴진스는 영국 명품 브랜드 비비안웨스트우드의 골프의류를 입고 무대에 서기도 했다.
322,축제를 준비하며 대학별로 가장 심혈을 기울이는 부분은 이렇듯 연예인 섭외.
323,그렇다면 연예인을 섭외하는 데 얼마 정도의 비용이 들고 그 돈은 어디에서 지출되는 걸까.
324,&lt;오마이스타&gt; 취재 결과를 종합하면 국립대학교와 사립대학교의 축제 비용은 일반적으로 총학생회가 관리하는 학생회비에서 우선적으로 지출된다.
325,그러나 대부분의 학교에서 학생회비 납부가 의무가 아니기 때문에 학생회마다 예산이 상이하다.
326,그런 이유로 비용이 부족할 경우 등록금이 포함돼 있는 학교회계에 지원을 요청하기도 하다.
327,서울대학교 학생지원과 소속 한 관계자는 총학생회 중심으로 가수 섭외비 등 축제 예산안을 직접 짜고 있고 비용마련도 총학생회에서 주도한다면서 제휴업체로부터 받은 광고비와 후원금 총학생회비 등이 포함된 자체회계에서 먼저 축제 비용이 지불된다.
328,코로나 거리두기가 풀리면서 가수들의 몸값이 올라가서 재정이 부족한 경우도 있다.
329,사이먼 도미닉은 MBC &lt;라디오스타&gt;에 출연해 대학축제들에서 많은 수익을 얻고 있다고 말해 논란이 되기도 했다.
330,축제에 온 가수들을 보며 분위기에 한껏 들뜬 학생들이 대부분이었지만 학생회비와 등록금에서 연예인 섭외 비용이 나가는 것에 대해 부정적 시선도 존재한다.
331,축제에 꼭 비싼 연예인을 그렇게 많이 불러야 하는지도 잘 모르겠다며 회의적인 입장을 보였다.
332,축제에 연예인을 고액으로 섭외하는 것에 대한 입장을 묻는 질문에 몇몇 학교는 말을 아끼는 모습이다.
333,수도권 사립대 관계자는 가수들의 무대 이외에 다른 축제 프로그램도 마련했음을 밝히기도 했다.
334,다른 대학교가 축제 비용으로 얼마를 쓰는지 잘 모르기 때문에 과도한 건지 아닌 건지 객관적으로 알 수 없다.
335,단순히 연예인이 무대를 꾸미는 것만이 축제의 전부는 아니기 때문에 우리 학교는 단과대별로 참여할 수 있는 체육대회를 열어 학생들과 교수님들이 함께 어우러질 수 있는 축제 프로그램을 준비하기도 했다.
336,하지만 당일 캠퍼스에는 학생뿐 아니라 외부인들까지 한데 몰려 혼잡한 상황이어서 용의자를 잡는 데는 실패했다.
337,실제로 대학축제에는 재학생만이 아니라 무대에 서는 가수들의 팬들 즉 외부인들이 대거 몰리기 때문에 관객수가 포화상태에 이르는 경우가 다반수다.
338,재학생은 아니지만 무대를 보고자 하는 이들이 해당 학교의 학생증과 입장 팔찌 등을 돈을 지불하고 사는 것이다.
339,단과대 학생회가 공연장을 천막으로 둘러싸서 학생회비 미납자들의 관람을 막았다는 내용이었다.
340,한 온라인 커뮤니티에선 충북대학교 내에서 운영되는 익명 커뮤니티에 올라온 글을 전하는 게시물이 보이기도 했다.
341,글쓴이는 공연장 내부 좌석은 학생회비를 낸 학생만 입장할 수 있었다라고 주장했는데 이에 대해 학생회비로 주최된 행사인 만큼 회비를 안 낸 사람이 못 보는 건 당연한 것이라는 반응과 너무 했다 옳지 않다라는 반응으로 나뉘었다.
342,이에 계명대 재학생들은 차별이라며 강력하게 반발하고 나섰고 반발이 거세지자 계명대 총학생회 측은 관련 공지를 결국 삭제했다.
343,앞서 서울시립대도 학생회비를 낸 학생들이 축제 공연을 좋은 자리에서 관람할 수 있도록 시립존을 마련했다가 학생들의 반발로 철회한 바 있는데 이에 대해 총학생회 측은 행사를 학생회비로 준비하고 있지만 학생회비 납부자가 매우 적다.
344,학생회비를 납부한 학생들에게 아무런 혜택이 주어지지 않아 (혜택을 주기 위해 시립존을) 운영했던 것이라고 입장문을 내기도 했다.
345,일례로 중앙대는 학생들이 직접 주최하고 즐길 수 있는 플리마켓과 버스킹 공연 영화제 등을 선보였고 한국외대는 외대라는 특색에 걸맞게 세계 여행 부스들을 설치해 학생들이 각국의 문화를 간접 체험할 수 있도록 했다.
346,호남대는 부모님과 가족 친지 유학생 교직원 등이 다함께 어우러져 즐기는 호남대 패밀리 축제를 개최했다.
347,이 축제에서 선보인 다양한 프로그램 중 재학생이 부모님이나 형제 자매 친지 등과 함께 팀을 이뤄 경연에 참여하는 패밀리가요제가 특히 큰 호응을 얻었다.
348,호남대 총학생회 측은 학생들이 거리두기와 비대면 수업 등으로 오랫동안 힘든 시간을 보냈을 뿐 아니라 부모님도 함께 힘든 시간을 보냈다고 생각한다.
349,그래서 부모님과 함께 즐기며 소통하는 시간을 마련해 감사함을 전하려 했다라며 행사의 기획의도를 전한 바 있다.
350,‘New Jeans’의 수록곡 전곡은 발매 이후 단 하루도 빠지지 않고 ‘데일리 톱 송 한국’ 차트에 이름을 올리고 있다.
351,한편 민희진 대표이사가 이끄는 어도어(ADOR)의 걸그룹 뉴진스는 ‘New Jeans’ 발매와 동시에 전 세계를 아우르는 대세 아티스트로 부상했다.
